Instruction,Stimulus,Key,RT,START,END,Phase,Block,TrialN,NbackLevel,ISI,LetterN,Letter,Letter_isSame,Letter_Resp,Letter_RT,Letter_Accuracy,Letter_Timeout,Trial_A_measure,Trial_HR,Trial_FAR,Trial_CDR,Trial_MSR,Trial_ACC,Trial_RT,Trial_HitsCount,Trial_FAsCount,Trial_SameNoRespCount,Trial_DiffNoRespCount,Trial_NoRespCount,Trial_CDsCount,Trial_CorrectRespCount,Trial_SameLetterCount,Trial_DiffLetterCount,Trial_InvalidLetterCount,TrialCountCali,CaliEnd_A_measure,ISI_calibrated,Run,TrialIndex,TrialNumber_total,TrialNumber_valid,CueLearning,TrialDemandLearning,CueMapping,OnlineRating,OnlineRatingRT,OnlineRatingTimeOut,CueSTART,RatingSTART,OfflineRatingTimePoint,OfflineRatingQuesIndex,CueFigure,TrialDemand,OfflineRating,OfflineRatingRT,CueStart,OfflineRatingStart,PhaseType,CueLeft,CueDemandLeft,CueRight,CueDemandRight,Choice,ChoiceDemand,TaskDemand,ChoiceRT,ChoiceTimeOut,ChoiceSTART,CueCheck,CueDemandCheck,CorrectAnswer,Answer,AnswerDemand,AnswerRT,AnswerACC,AnswerTimeOut,CheckSTART,DemandRatingQuesIndex,QuesTLX,DemandLevel,DemandRating,DemandRatingRT,QuesStart,PID,SONA,Age,Gender,Run,TIME,EXPERIMENTER,frameRate
,,,,,,calibration,0,6,2,583,7,N,1,right,1.379927992,0,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,151321,19,Female,1,2024/02/09_08:48:31,YZ,59.89850928
,,,,,,calibration,0,6,2,583,8,V,0,right,1.056625535,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,151321,19,Female,1,2024/02/09_08:48:31,YZ,59.89850928
,,,,,,calibration,0,6,2,583,9,N,1,left,0.81032643,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,151321,19,Female,1,2024/02/09_08:48:31,YZ,59.89850928
,,,,,,calibration,0,6,2,583,10,F,0,right,0.992314009,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,151321,19,Female,1,2024/02/09_08:48:31,YZ,59.89850928
,,,,,,calibration,0,6,2,583,11,X,0,right,0.694157363,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,151321,19,Female,1,2024/02/09_08:48:31,YZ,59.89850928
,,,,,,calibration,0,6,2,583,12,J,0,right,1.026561085,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,151321,19,Female,1,2024/02/09_08:48:31,YZ,59.89850928
,,,,,,calibration,0,6,2,583,13,X,1,left,0.626969703,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,151321,19,Female,1,2024/02/09_08:48:31,YZ,59.89850928
,,,,,,calibration,0,6,2,583,14,J,1,right,0.809889363,0,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,151321,19,Female,1,2024/02/09_08:48:31,YZ,59.89850928
,,,,,,calibration,0,6,2,583,15,Q,0,right,0.665155941,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,151321,19,Female,1,2024/02/09_08:48:31,YZ,59.89850928
,,,,,,calibration,0,6,2,583,,,,,,,,0.9,0.6,0,1,0.133333333,0.866666667,0.95292168,3,0,0,2,2,8,11,5,10,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,151321,19,Female,1,2024/02/09_08:48:31,YZ,59.89850928
,,,,,,Calibration,0,,2,583,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,151321,19,Female,1,2024/02/09_08:48:31,YZ,59.89850928
,,,,,,calibration,0,10,2,500,1,N,0,right,0.796649634,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,151321,19,Female,1,2024/02/09_08:48:31,YZ,59.89850928
,,,,,,calibration,0,10,2,500,2,C,0,right,0.762572528,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,151321,19,Female,1,2024/02/09_08:48:31,YZ,59.89850928
,,,,,,calibration,0,10,2,500,3,S,0,right,0.760043337,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,151321,19,Female,1,2024/02/09_08:48:31,YZ,59.89850928
,,,,,,calibration,0,10,2,500,4,C,1,left,0.609657921,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,151321,19,Female,1,2024/02/09_08:48:31,YZ,59.89850928
,,,,,,calibration,0,10,2,500,5,N,0,right,0.895157688,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,151321,19,Female,1,2024/02/09_08:48:31,YZ,59.89850928
,,,,,,calibration,0,10,2,500,6,V,0,right,0.84174511,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,151321,19,Female,1,2024/02/09_08:48:31,YZ,59.89850928
,,,,,,calibration,0,10,2,500,7,Q,0,right,0.726820328,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,151321,19,Female,1,2024/02/09_08:48:31,YZ,59.89850928
,,,,,,calibration,0,10,2,500,8,N,0,right,nan,0,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,151321,19,Female,1,2024/02/09_08:48:31,YZ,59.89850928
,,,,,,calibration,0,10,2,500,9,J,0,right,0.796137801,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,151321,19,Female,1,2024/02/09_08:48:31,YZ,59.89850928
,,,,,,calibration,0,10,2,500,10,N,1,left,0.62316085,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,151321,19,Female,1,2024/02/09_08:48:31,YZ,59.89850928
,,,,,,calibration,0,10,2,500,11,V,0,right,0.664941374,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,151321,19,Female,1,2024/02/09_08:48:31,YZ,59.89850928
,,,,,,calibration,0,10,2,500,12,C,0,right,0.726547559,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,151321,19,Female,1,2024/02/09_08:48:31,YZ,59.89850928
,,,,,,calibration,0,10,2,500,13,F,0,right,0.580221536,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,151321,19,Female,1,2024/02/09_08:48:31,YZ,59.89850928
,,,,,,calibration,0,10,2,500,14,C,1,right,0.623782092,0,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,151321,19,Female,1,2024/02/09_08:48:31,YZ,59.89850928
,,,,,,calibration,0,10,2,500,15,F,1,left,0.53138968,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,151321,19,Female,1,2024/02/09_08:48:31,YZ,59.89850928
,,,,,,calibration,0,10,2,500,16,J,0,right,0.493821359,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,151321,19,Female,1,2024/02/09_08:48:31,YZ,59.89850928
,,,,,,calibration,0,10,2,500,,,,,,,,0.9375,0.75,0,1,0.0625,0.9375,0.69550992,3,0,0,1,1,11,14,4,12,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,151321,19,Female,1,2024/02/09_08:48:31,YZ,59.89850928
,,,,,,Calibration,0,,2,500,,,,,,,,,,,,,,,,,,,,,,,,,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,151321,19,Female,1,2024/02/09_08:48:31,YZ,59.89850928
,,,,,,calibration,0,16,2,426,1,S,0,right,0.557467351,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,151321,19,Female,1,2024/02/09_08:48:31,YZ,59.89850928
,,,,,,calibration,0,16,2,426,2,S,0,right,0.461187578,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,151321,19,Female,1,2024/02/09_08:48:31,YZ,59.89850928
,,,,,,calibration,0,16,2,426,3,S,1,left,0.624136571,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,151321,19,Female,1,2024/02/09_08:48:31,YZ,59.89850928
,,,,,,calibration,0,16,2,426,4,C,0,right,0.56777747,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,151321,19,Female,1,2024/02/09_08:48:31,YZ,59.89850928
,,,,,,calibration,0,16,2,426,5,N,0,right,0.513576996,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,151321,19,Female,1,2024/02/09_08:48:31,YZ,59.89850928
,,,,,,calibration,0,16,2,426,6,X,0,right,0.576079974,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,151321,19,Female,1,2024/02/09_08:48:31,YZ,59.89850928
,,,,,,calibration,0,16,2,426,7,C,0,left,0.444127202,0,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,151321,19,Female,1,2024/02/09_08:48:31,YZ,59.89850928
,,,,,,calibration,0,16,2,426,8,N,0,right,0.46259931,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,151321,19,Female,1,2024/02/09_08:48:31,YZ,59.89850928
,,,,,,calibration,0,16,2,426,9,V,0,right,0.646251281,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,151321,19,Female,1,2024/02/09_08:48:31,YZ,59.89850928
,,,,,,calibration,0,16,2,426,10,N,1,left,0.454468924,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,151321,19,Female,1,2024/02/09_08:48:31,YZ,59.89850928
,,,,,,calibration,0,16,2,426,11,S,0,right,0.437647217,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,151321,19,Female,1,2024/02/09_08:48:31,YZ,59.89850928
,,,,,,calibration,0,16,2,426,12,N,1,left,0.561979386,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,151321,19,Female,1,2024/02/09_08:48:31,YZ,59.89850928
,,,,,,calibration,0,16,2,426,13,F,0,right,0.376945014,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,151321,19,Female,1,2024/02/09_08:48:31,YZ,59.89850928
,,,,,,calibration,0,16,2,426,14,N,1,left,0.481777329,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,151321,19,Female,1,2024/02/09_08:48:31,YZ,59.89850928
,,,,,,calibration,0,16,2,426,15,S,0,right,0.476240843,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,151321,19,Female,1,2024/02/09_08:48:31,YZ,59.89850928
,,,,,,calibration,0,16,2,426,16,N,1,left,0.87421864,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,151321,19,Female,1,2024/02/09_08:48:31,YZ,59.89850928
,,,,,,calibration,0,16,2,426,17,F,0,right,0.476690601,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,151321,19,Female,1,2024/02/09_08:48:31,YZ,59.89850928
,,,,,,calibration,0,16,2,426,,,,,,,,0.979166667,1,0.083333333,0.916666667,0,0.916666667,0.529010099,5,1,0,0,0,11,16,5,12,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,151321,19,Female,1,2024/02/09_08:48:31,YZ,59.89850928
,,,,,,Calibration,0,,2,426,,,,,,,,,,,,,,,,,,,,,,,,,3,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,151321,19,Female,1,2024/02/09_08:48:31,YZ,59.89850928
,,,,,,calibration,0,32,2,361,1,S,0,right,0.729008933,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,151321,19,Female,1,2024/02/09_08:48:31,YZ,59.89850928
,,,,,,calibration,0,32,2,361,2,C,0,right,0.451617331,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,151321,19,Female,1,2024/02/09_08:48:31,YZ,59.89850928
,,,,,,calibration,0,32,2,361,3,S,1,left,0.421224123,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,151321,19,Female,1,2024/02/09_08:48:31,YZ,59.89850928
,,,,,,calibration,0,32,2,361,4,Q,0,right,0.460891633,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,151321,19,Female,1,2024/02/09_08:48:31,YZ,59.89850928
,,,,,,calibration,0,32,2,361,5,J,0,right,0.43951542,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,151321,19,Female,1,2024/02/09_08:48:31,YZ,59.89850928
,,,,,,calibration,0,32,2,361,6,V,0,right,0.44696137,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,151321,19,Female,1,2024/02/09_08:48:31,YZ,59.89850928
,,,,,,calibration,0,32,2,361,7,N,0,left,0.526902671,0,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,151321,19,Female,1,2024/02/09_08:48:31,YZ,59.89850928
,,,,,,calibration,0,32,2,361,8,C,0,right,0.419238093,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,151321,19,Female,1,2024/02/09_08:48:31,YZ,59.89850928
