,END,Phase,Block,TrialN,NbackLevel,ISI,Letter_Resp,Letter_RT,Letter_Accuracy,Trial_A_measure,Trial_ACC,Trial_RT,TrialCountCali,CaliEnd_A_measure,ISI_calibrated,TrialIndex,TrialNumber_total,TrialNumber_valid,CueLearning,TrialDemandLearning,CueMapping,OfflineRatingTimePoint,CueFigure,TrialDemand,OfflineRating,OfflineRatingRT,PhaseType,CueLeft,CueDemandLeft,CueRight,CueDemandRight,Choice,ChoiceDemand,TaskDemand,ChoiceRT,CueCheck,CueDemandCheck,CorrectAnswer,Answer,AnswerDemand,AnswerRT,AnswerACC,DemandRatingQuesIndex,QuesTLX,DemandLevel,DemandRating,DemandRatingRT,PID,Age,Gender,BAI_bis,BAI_bas_d,BAI_bas_rr,BAI_bas_fs,NFC,BFI_ext,BFI_agr,BFI_con,BFI_neu,BFI_open,UPPS_lps,UPPS_lpm,UPPS_pu,UPPS_ss,Task_A_measure,Task_ACC,Task_RT,Task_RT_z,Task_RT_log,Task_RT_log_z,cue_i_on_zyg_values,cue_i_on_zyg_zvalues,cue_e_on_zyg_values,cue_e_on_zyg_zvalues,cue_i_on_cor_values,cue_i_on_cor_zvalues,cue_e_on_cor_values,cue_e_on_cor_zvalues,cue_i_on_scr_values,cue_i_on_scr_zvalues,cue_e_on_scr_values,cue_e_on_scr_zvalues,cue_e_true_zyg_values,cue_e_true_zyg_zvalues,cue_e_true_cor_values,cue_e_true_cor_zvalues,cue_e_true_scr_values,cue_e_true_scr_zvalues,cue_e_false_zyg_values,cue_e_false_zyg_zvalues,cue_e_false_cor_values,cue_e_false_cor_zvalues,cue_e_false_scr_values,cue_e_false_scr_zvalues,OfflineRating_z,cue_i_off_zyg_values,cue_i_off_zyg_zvalues,cue_i_off_cor_values,cue_i_off_cor_zvalues,cue_i_off_scr_values,cue_i_off_scr_zvalues,DemandRating_z
9,240722_144514,LEARNING,1.0,10,1.0,1472.0,,,,,,,,,,10.0,10.0,10.0,cue1.png,Easy,A,,,,,,,,,,,,,,,,,,,,,,,,,,,49,28,Female,0.14285714285714285,0.25,0.0,0.25,3.111111111111111,3.75,3.5555555555555554,3.2222222222222223,1.625,3.7777777777777777,2.0,2.25,3.0,2.5,0.8194444444444444,0.8333333333333334,0.3566552222473547,-0.8560530040894898,-1.0309857278660481,-0.8591298301524984,-5.5245266610545914e-05,0.27417046981092036,7.104699590513262e-05,-0.1866193740742043,-0.0006266342133176006,-0.906044197159044,,,0.8560000000000001,-0.5394004596217672,2.778,2.159246597894241,,,,,,,,,,,,,,,,,,,,
10,240722_144534,LEARNING,1.0,11,3.0,1472.0,,,,,,,,,,11.0,11.0,11.0,cue2.png,Hard,A,,,,,,,,,,,,,,,,,,,,,,,,,,,49,28,Female,0.14285714285714285,0.25,0.0,0.25,3.111111111111111,3.75,3.5555555555555554,3.2222222222222223,1.625,3.7777777777777777,2.0,2.25,3.0,2.5,0.8194444444444444,0.8333333333333334,0.4327901777837218,1.1735968273160142,-0.8375022462921375,1.176543191251572,2.7355956468575957e-05,0.376374701382582,,,-2.2811363398329843e-05,0.016349028093069956,-0.0008843206731249664,-1.611129475011,0.8460000000000001,-0.5552186549185932,,,,,,,,,,,,,,,,,,,,,,
11,240722_144553,LEARNING,1.0,12,1.0,1472.0,,,,,,,,,,12.0,12.0,12.0,cue1.png,Easy,A,,,,,,,,,,,,,,,,,,,,,,,,,,,49,28,Female,0.14285714285714285,0.25,0.0,0.25,3.111111111111111,3.75,3.5555555555555554,3.2222222222222223,1.625,3.7777777777777777,2.0,2.25,3.0,2.5,1.0,1.0,0.4175175555541904,0.7664504000946621,-0.8734286863436772,0.7985549300672569,-3.3675384960462316e-05,0.3008593382920421,3.432454821952584e-05,-0.24589054363692414,-0.0007870112363273212,-1.151034395078925,-0.0005932786668326646,-1.0923423767601013,-0.10399999999999998,-2.0579472081170653,1.553,-0.2047209697661335,,,,,,,,,,,,,,,,,,,,
12,240722_144613,LEARNING,1.0,13,1.0,1472.0,,,,,,,,,,13.0,13.0,13.0,cue1.png,Easy,A,,,,,,,,,,,,,,,,,,,,,,,,,,,49,28,Female,0.14285714285714285,0.25,0.0,0.25,3.111111111111111,3.75,3.5555555555555554,3.2222222222222223,1.625,3.7777777777777777,2.0,2.25,3.0,2.5,1.0,1.0,0.4049175777601906,0.43055287936794223,-0.9040717442901477,0.47615404164246,-8.097207826341518e-06,0.3325077551259258,0.002529885179595115,3.782021718711681,-3.0188679508226166e-05,0.005079520155068889,,,0.859,-0.5346550010327196,,,,,,,,,,,,,,,,,,,,,,
13,240722_144633,LEARNING,1.0,14,1.0,1472.0,,,,,,,,,,14.0,14.0,14.0,cue1.png,Easy,A,,,,,,,,,,,,,,,,,,,,,,,,,,,49,28,Female,0.14285714285714285,0.25,0.0,0.25,3.111111111111111,3.75,3.5555555555555554,3.2222222222222223,1.625,3.7777777777777777,2.0,2.25,3.0,2.5,1.0,1.0,0.4356668555539929,1.25028497286369,-0.8308774204668389,1.246244124346007,,,7.410709519757846e-05,-0.181680278902931,0.0003333457935003146,0.5604108314718018,3.324906506249614e-05,0.02445347049352827,,,,,,,,,,,,,,,,,,,,,,,,
14,240722_144652,LEARNING,1.0,15,3.0,1472.0,,,,,,,,,,15.0,15.0,15.0,cue2.png,Hard,A,,,,,,,,,,,,,,,,,,,,,,,,,,,49,28,Female,0.14285714285714285,0.25,0.0,0.25,3.111111111111111,3.75,3.5555555555555554,3.2222222222222223,1.625,3.7777777777777777,2.0,2.25,3.0,2.5,1.0,1.0,0.4291727444312225,1.0771611895423272,-0.8458957734311433,1.0882334471209347,-0.00023027438942982556,0.05760325284282221,-2.241760265710201e-05,-0.33747413508908713,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,240722_144712,LEARNING,1.0,16,1.0,1472.0,,,,,,,,,,16.0,16.0,16.0,cue1.png,Easy,A,,,,,,,,,,,,,,,,,,,,,,,,,,,49,28,Female,0.14285714285714285,0.25,0.0,0.25,3.111111111111111,3.75,3.5555555555555554,3.2222222222222223,1.625,3.7777777777777777,2.0,2.25,3.0,2.5,1.0,1.0,0.4030160221866228,0.37986010727514785,-0.9087789605388489,0.42662860905541294,0.00011588006414242581,0.4859074427041775,,,0.0006162617393281403,0.9925901565541004,,,,,,,,,,,,,,,,,,,,,,,,,,
16,240722_144732,LEARNING,1.0,17,1.0,1472.0,,,,,,,,,,17.0,17.0,17.0,cue1.png,Easy,A,,,,,,,,,,,,,,,,,,,,,,,,,,,49,28,Female,0.14285714285714285,0.25,0.0,0.25,3.111111111111111,3.75,3.5555555555555554,3.2222222222222223,1.625,3.7777777777777777,2.0,2.25,3.0,2.5,1.0,1.0,0.4053404888836667,0.44182708954401234,-0.9030278517840673,0.4871370144243612,-0.0032794611621199594,-3.71521970793534,-2.179486173684497e-05,-0.3364690119286104,-0.00023441331677665628,-0.30689181692029277,0.0003667822347487703,0.6189817568955436,,,,,,,,,,,,,,,,,,,,,,,,
17,240722_144751,LEARNING,1.0,18,3.0,1472.0,,,,,,,,,,18.0,18.0,18.0,cue2.png,Hard,A,,,,,,,,,,,,,,,,,,,,,,,,,,,49,28,Female,0.14285714285714285,0.25,0.0,0.25,3.111111111111111,3.75,3.5555555555555554,3.2222222222222223,1.625,3.7777777777777777,2.0,2.25,3.0,2.5,0.5,0.6666666666666667,0.404983999983718,0.4323236015524389,-0.9039077188690309,0.4778797813380443,-0.00010149279084877656,0.21694743484045068,-2.7637500394453365e-05,-0.3458992119396119,-0.001311844168205345,-1.952763479723894,0.0006027562180049052,1.0396092106288242,,,,,,,,,,,,,,,,,,,,,,,,
18,240722_144811,LEARNING,1.0,19,3.0,1472.0,,,,,,,,,,19.0,19.0,19.0,cue2.png,Hard,A,,,,,,,,,,,,,,,,,,,,,,,,,,,49,28,Female,0.14285714285714285,0.25,0.0,0.25,3.111111111111111,3.75,3.5555555555555554,3.2222222222222223,1.625,3.7777777777777777,2.0,2.25,3.0,2.5,0.8194444444444444,0.8333333333333334,0.420148166672637,0.8365787580274149,-0.8671478521241847,0.8646366682524793,5.3797191567634545e-06,0.3491830404898756,-8.714563967737775e-05,-0.44194719447054204,-0.0004474805145907139,-0.632370953414406,0.0007498913984019077,1.3018800568932676,,,,,,,,,,,,,,,,,,,,,,,,
19,240722_144830,LEARNING,1.0,20,3.0,1472.0,,,,,,,,,,20.0,20.0,20.0,cue2.png,Hard,A,,,,,,,,,,,,,,,,,,,,,,,,,,,49,28,Female,0.14285714285714285,0.25,0.0,0.25,3.111111111111111,3.75,3.5555555555555554,3.2222222222222223,1.625,3.7777777777777777,2.0,2.25,3.0,2.5,0.8194444444444444,0.8333333333333334,0.3806705888774659,-0.21583742257957725,-0.965820873956376,-0.17351918283228596,-3.1232363773627935e-05,0.3038821398173237,-3.8511530910729196e-05,-0.36345023446616825,-0.0005770536048285146,-0.8303053983038423,-0.0001791192870560527,-0.35409656274550927,0.6409999999999998,-0.8794916585035271,2.644,1.9006574925338409,,,,,,,,,,,,,,,,,,,,
20,240722_144850,LEARNING,1.0,21,1.0,1472.0,,,,,,,,,,21.0,21.0,21.0,cue1.png,Easy,A,,,,,,,,,,,,,,,,,,,,,,,,,,,49,28,Female,0.14285714285714285,0.25,0.0,0.25,3.111111111111111,3.75,3.5555555555555554,3.2222222222222223,1.625,3.7777777777777777,2.0,2.25,3.0,2.5,1.0,1.0,0.3789062333396739,-0.2628726364913844,-0.970466509945701,-0.22239671890825505,0.00033464285266461904,0.7565872445754886,,,0.000214187256244407,0.37838554456771145,0.001082205382102474,1.8942351244949753,1.261,0.10123644989968626,0.9079999999999999,-1.4494222604934326,,,,,,,,,,,,,,,,,,,,
21,240722_144908,LEARNING,1.0,22,3.0,1472.0,,,,,,,,,,22.0,22.0,22.0,cue2.png,Hard,A,,,,,,,,,,,,,,,,,,,,,,,,,,,49,28,Female,0.14285714285714285,0.25,0.0,0.25,3.111111111111111,3.75,3.5555555555555554,3.2222222222222223,1.625,3.7777777777777777,2.0,2.25,3.0,2.5,0.8194444444444444,0.8333333333333334,0.3383109111131893,-1.3450862968576742,-1.0837899509423372,-1.4146921523631517,-1.6570475866429634e-05,0.3220236022689106,0.00016550682731675563,-0.034158276371867795,-6.253689944433691e-05,-0.04433526916935489,5.296334945540174e-06,-0.02537272446130516,1.749,0.8731643803847964,1.5669999999999997,-0.17770419756430106,,,,,,,,,,,,,,,,,,,,
22,240722_144927,LEARNING,1.0,23,3.0,1472.0,,,,,,,,,,23.0,23.0,23.0,cue2.png,Hard,A,,,,,,,,,,,,,,,,,,,,,,,,,,,49,28,Female,0.14285714285714285,0.25,0.0,0.25,3.111111111111111,3.75,3.5555555555555554,3.2222222222222223,1.625,3.7777777777777777,2.0,2.25,3.0,2.5,0.8194444444444444,0.8333333333333334,0.330481188889179,-1.5538155760692913,-1.1072055384382888,-1.661051579835138,-8.991213188397438e-05,0.2312764278803884,-1.0525522298459634e-05,-0.31827994854070935,-0.0007007773056204487,-1.0193043794269603,0.0001021324038263851,0.1472391394435324,2.016,1.295510194810051,1.709,0.09632306334000422,,,,,,,,,,,,,,,,,,,,
23,240722_144946,LEARNING,1.0,24,3.0,1472.0,,,,,,,,,,24.0,24.0,24.0,cue2.png,Hard,A,,,,,,,,,,,,,,,,,,,,,,,,,,,49,28,Female,0.14285714285714285,0.25,0.0,0.25,3.111111111111111,3.75,3.5555555555555554,3.2222222222222223,1.625,3.7777777777777777,2.0,2.25,3.0,2.5,0.5,0.6666666666666667,0.3214111333299014,-1.7956103811891673,-1.135034186173199,-1.9538415738712631,,,8.766131542678598e-05,-0.15980334704986487,9.850379645664868e-05,0.20166874824869196,-0.0010457891803324505,-1.8989497088673617,0.383,-1.287601097161638,1.8010000000000002,0.27386185209490593,,,,,,,,,,,,,,,,,,,,
24,240722_145005,LEARNING,1.0,25,1.0,1472.0,,,,,,,,,,25.0,25.0,25.0,cue1.png,Easy,A,,,,,,,,,,,,,,,,,,,,,,,,,,,49,28,Female,0.14285714285714285,0.25,0.0,0.25,3.111111111111111,3.75,3.5555555555555554,3.2222222222222223,1.625,3.7777777777777777,2.0,2.25,3.0,2.5,1.0,1.0,0.3765418110932741,-0.3259047769841232,-0.9767261858674414,-0.28825584700003404,7.807421891579003e-05,0.43912947482101045,-2.3082242915548577e-05,-0.3385468850809685,-0.0006495004938753563,-0.9409744789064273,-0.00027520598431167963,-0.5253726595701544,1.608,0.6501278266995495,0.8979999999999999,-1.4687199549233132,,,,,,,,,,,,,,,,,,,,
25,240722_145025,LEARNING,1.0,26,1.0,1472.0,,,,,,,,,,26.0,26.0,26.0,cue1.png,Easy,A,,,,,,,,,,,,,,,,,,,,,,,,,,,49,28,Female,0.14285714285714285,0.25,0.0,0.25,3.111111111111111,3.75,3.5555555555555554,3.2222222222222223,1.625,3.7777777777777777,2.0,2.25,3.0,2.5,1.0,1.0,0.3693139222191853,-0.5185900334653551,-0.9961082588924648,-0.4921779742791612,,,3.344267015154218e-05,-0.24731392219133325,0.001088083381895217,1.7133397715933152,-0.00041633913238947086,-0.7769447858451386,0.8140000000000003,-0.6058368798684362,1.558,-0.19507212255119297,,,,,,,,,,,,,,,,,,,,
26,240722_145044,LEARNING,1.0,27,3.0,1472.0,,,,,,,,,,27.0,27.0,27.0,cue2.png,Hard,A,,,,,,,,,,,,,,,,,,,,,,,,,,,49,28,Female,0.14285714285714285,0.25,0.0,0.25,3.111111111111111,3.75,3.5555555555555554,3.2222222222222223,1.625,3.7777777777777777,2.0,2.25,3.0,2.5,0.8194444444444444,0.8333333333333334,0.3885048222469373,-0.006987882634109275,-0.94544969677544,0.040809479563797636,,,4.226032424401718e-05,-0.2330819549941864,-0.0008633279427978872,-1.2676149667340315,8.616183485938428e-05,0.11877134114404908,,,,,,,,,,,,,,,,,,,,,,,,
27,240722_145103,LEARNING,1.0,28,1.0,1472.0,,,,,,,,,,28.0,28.0,28.0,cue1.png,Easy,A,,,,,,,,,,,,,,,,,,,,,,,,,,,49,28,Female,0.14285714285714285,0.25,0.0,0.25,3.111111111111111,3.75,3.5555555555555554,3.2222222222222223,1.625,3.7777777777777777,2.0,2.25,3.0,2.5,0.8194444444444444,0.8333333333333334,0.3749569111063869,-0.36815596066864853,-0.9809441633299656,-0.33263391408619425,-2.5039339001131124e-06,0.33942843065941525,4.8485632346848516e-05,-0.22303411462956632,-0.001063140207477293,-1.572846011380996,0.0007934116404707901,1.3794555944787825,1.7879999999999998,0.9348553420424174,1.3800000000000001,-0.5385710834030676,,,,,,,,,,,,,,,,,,,,
28,240722_145123,LEARNING,1.0,29,1.0,1472.0,,,,,,,,,,29.0,29.0,29.0,cue1.png,Easy,A,,,,,,,,,,,,,,,,,,,,,,,,,,,49,28,Female,0.14285714285714285,0.25,0.0,0.25,3.111111111111111,3.75,3.5555555555555554,3.2222222222222223,1.625,3.7777777777777777,2.0,2.25,3.0,2.5,1.0,1.0,0.4114921333190675,0.6058211971548563,-0.8879653761338522,0.6456119140244373,9.672705184282995e-05,0.46220901753088783,0.0029634989899683384,4.481887857793736,0.00013707209454580718,0.2605852613811449,-8.534478902892315e-05,-0.18694199856012644,1.264,0.10598190848873425,1.082,-1.1136423774135098,,,,,,,,,,,,,,,,,,,,
29,240722_145143,LEARNING,1.0,30,3.0,1472.0,,,,,,,,,,30.0,30.0,30.0,cue2.png,Hard,A,,,,,,,,,,,,,,,,,,,,,,,,,,,49,28,Female,0.14285714285714285,0.25,0.0,0.25,3.111111111111111,3.75,3.5555555555555554,3.2222222222222223,1.625,3.7777777777777777,2.0,2.25,3.0,2.5,0.8194444444444444,0.8333333333333334,0.3972170333274537,0.22526729668746814,-0.9232724642274344,0.27413996142270364,6.328638864848066e-06,0.35035715881370594,,,,,-0.0012467917629590663,-2.2572400735821705,2.1799999999999997,1.5549285976779972,2.791,2.1843336006530856,,,,,,,,,,,,,,,,,,,,
30,240722_145202,LEARNING,1.0,31,3.0,1472.0,,,,,,,,,,31.0,31.0,31.0,cue2.png,Hard,A,,,,,,,,,,,,,,,,,,,,,,,,,,,49,28,Female,0.14285714285714285,0.25,0.0,0.25,3.111111111111111,3.75,3.5555555555555554,3.2222222222222223,1.625,3.7777777777777777,2.0,2.25,3.0,2.5,0.8194444444444444,0.8333333333333334,0.3644199333179535,-0.6490568299362715,-1.0094484133417243,-0.6325320359944886,-0.0001524354339592789,0.1539150304854806,3.322547951801558e-05,-0.24766447461031688,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,240722_145221,LEARNING,1.0,32,1.0,1472.0,,,,,,,,,,32.0,32.0,32.0,cue1.png,Easy,A,,,,,,,,,,,,,,,,,,,,,,,,,,,49,28,Female,0.14285714285714285,0.25,0.0,0.25,3.111111111111111,3.75,3.5555555555555554,3.2222222222222223,1.625,3.7777777777777777,2.0,2.25,3.0,2.5,1.0,1.0,0.3630414444487542,-0.6858053862499132,-1.0132382791992816,-0.6724058671774499,-2.514490981053892e-05,0.31141427470991995,,,,,,,0.2330000000000001,-1.5248740266140282,1.388,-0.5231329278591635,,,,,,,,,,,,,,,,,,,,
32,240722_145240,LEARNING,1.0,33,1.0,1472.0,,,,,,,,,,33.0,33.0,33.0,cue1.png,Easy,A,,,,,,,,,,,,,,,,,,,,,,,,,,,49,28,Female,0.14285714285714285,0.25,0.0,0.25,3.111111111111111,3.75,3.5555555555555554,3.2222222222222223,1.625,3.7777777777777777,2.0,2.25,3.0,2.5,1.0,1.0,0.3829504444729537,-0.15505970894710086,-0.959849685971891,-0.11069528599691314,-7.90910270295547e-06,0.3327405015535658,1.6842997084990513e-05,-0.27410630938285824,9.15728132902232e-05,0.19108105366591485,,,0.4690000000000001,-1.1515646176089342,2.146,0.9396323099257864,,,,,,,,,,,,,,,,,,,,
33,240722_145300,LEARNING,1.0,34,1.0,1472.0,,,,,,,,,,34.0,34.0,34.0,cue1.png,Easy,A,,,,,,,,,,,,,,,,,,,,,,,,,,,49,28,Female,0.14285714285714285,0.25,0.0,0.25,3.111111111111111,3.75,3.5555555555555554,3.2222222222222223,1.625,3.7777777777777777,2.0,2.25,3.0,2.5,1.0,1.0,0.386353166670435,-0.06434796575656561,-0.9510033882586656,-0.01762186470207041,-0.00017995951239322327,0.11985890902387895,3.2559019237120724e-05,-0.24874016217488026,1.4370345899506615e-06,0.05339061741119077,-0.00017820218303464704,-0.35246180994772436,1.5980000000000003,0.6343096314027238,2.3209999999999997,1.2773419624486966,,,,,,,,,,,,,,,,,,,,
34,240722_145319,LEARNING,1.0,35,3.0,1472.0,,,,,,,,,,35.0,35.0,35.0,cue2.png,Hard,A,,,,,,,,,,,,,,,,,,,,,,,,,,,49,28,Female,0.14285714285714285,0.25,0.0,0.25,3.111111111111111,3.75,3.5555555555555554,3.2222222222222223,1.625,3.7777777777777777,2.0,2.25,3.0,2.5,0.8194444444444444,0.8333333333333334,0.4250578111322183,0.9674629094588857,-0.8555300931149892,0.9868691110006167,,,,,-0.0002442094288905173,-0.321856251354736,0.0005772841779194335,0.99420488590327,,,2.014,0.6849027434513622,,,,,,,,,,,,,,,,,,,,
