Instruction,Stimulus,Key,RT,START,END,Phase,Block,TrialN,NbackLevel,ISI,LetterN,Letter,Letter_isSame,Letter_Resp,Letter_RT,Letter_Accuracy,Letter_Timeout,Trial_A_measure,Trial_HR,Trial_FAR,Trial_CDR,Trial_MSR,Trial_ACC,Trial_RT,Trial_HitsCount,Trial_FAsCount,Trial_SameNoRespCount,Trial_DiffNoRespCount,Trial_NoRespCount,Trial_CDsCount,Trial_CorrectRespCount,Trial_SameLetterCount,Trial_DiffLetterCount,Trial_InvalidLetterCount,TrialCountCali,CaliEnd_A_measure,ISI_calibrated,Run,TrialIndex,TrialNumber_total,TrialNumber_valid,CueLearning,TrialDemandLearning,CueMapping,OnlineRating,OnlineRatingRT,OnlineRatingTimeOut,CueSTART,RatingSTART,OfflineRatingTimePoint,OfflineRatingQuesIndex,CueFigure,TrialDemand,OfflineRating,OfflineRatingRT,CueStart,OfflineRatingStart,PhaseType,CueLeft,CueDemandLeft,CueRight,CueDemandRight,Choice,ChoiceDemand,TaskDemand,ChoiceRT,ChoiceTimeOut,ChoiceSTART,CueCheck,CueDemandCheck,CorrectAnswer,Answer,AnswerDemand,AnswerRT,AnswerACC,AnswerTimeOut,CheckSTART,DemandRatingQuesIndex,QuesTLX,DemandLevel,DemandRating,DemandRatingRT,QuesStart,PID,SONA,Age,Gender,Run,TIME,EXPERIMENTER,frameRate
,,,,,,practice,0,14,2,2583,2,C,0,right,2.603513298,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,159208,21,Female,1,2024/02/13_08:53:38,YZ,59.92490152
,,,,,,practice,0,14,2,2583,3,J,1,left,0.8392758,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,159208,21,Female,1,2024/02/13_08:53:38,YZ,59.92490152
,,,,,,practice,0,14,2,2583,4,C,1,left,1.229988735,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,159208,21,Female,1,2024/02/13_08:53:38,YZ,59.92490152
,,,,,,practice,0,14,2,2583,5,S,0,right,0.936780055,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,159208,21,Female,1,2024/02/13_08:53:38,YZ,59.92490152
,,,,,,practice,0,14,2,2583,6,F,0,right,0.859353723,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,159208,21,Female,1,2024/02/13_08:53:38,YZ,59.92490152
,,,,,,practice,0,14,2,2583,,,,,,,,1,1,0,1,0,1,2.4914154,2,0,0,0,0,4,6,2,4,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,159208,21,Female,1,2024/02/13_08:53:38,YZ,59.92490152
1,./instructions/inst_to_cali/Slide20.png,right,1.089248631,198.4897086,199.5789572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,159208,21,Female,1,2024/02/13_08:53:38,YZ,59.92490152
1,./instructions/inst_cali/Slide22.png,right,10.57860639,199.7844325,210.3630389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,159208,21,Female,1,2024/02/13_08:53:38,YZ,59.92490152
,,,,,,calibration,0,8,2,583,1,J,0,right,1.761986163,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,159208,21,Female,1,2024/02/13_08:53:38,YZ,59.92490152
,,,,,,calibration,0,8,2,583,2,Q,0,right,0.862186249,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,159208,21,Female,1,2024/02/13_08:53:38,YZ,59.92490152
,,,,,,calibration,0,8,2,583,3,J,1,right,0.561152578,0,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,159208,21,Female,1,2024/02/13_08:53:38,YZ,59.92490152
,,,,,,calibration,0,8,2,583,4,N,0,right,nan,0,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,159208,21,Female,1,2024/02/13_08:53:38,YZ,59.92490152
,,,,,,calibration,0,8,2,583,5,J,1,right,1.298419208,0,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,159208,21,Female,1,2024/02/13_08:53:38,YZ,59.92490152
,,,,,,calibration,0,8,2,583,6,C,0,right,1.413038579,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,159208,21,Female,1,2024/02/13_08:53:38,YZ,59.92490152
,,,,,,calibration,0,8,2,583,7,X,0,right,0.94335679,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,159208,21,Female,1,2024/02/13_08:53:38,YZ,59.92490152
,,,,,,calibration,0,8,2,583,8,V,0,right,0.978158165,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,159208,21,Female,1,2024/02/13_08:53:38,YZ,59.92490152
,,,,,,calibration,0,8,2,583,9,N,0,right,1.164691872,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,159208,21,Female,1,2024/02/13_08:53:38,YZ,59.92490152
,,,,,,calibration,0,8,2,583,10,J,0,right,1.393032505,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,159208,21,Female,1,2024/02/13_08:53:38,YZ,59.92490152
,,,,,,calibration,0,8,2,583,11,N,1,right,nan,0,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,159208,21,Female,1,2024/02/13_08:53:38,YZ,59.92490152
,,,,,,calibration,0,8,2,583,12,J,1,left,1.277349204,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,159208,21,Female,1,2024/02/13_08:53:38,YZ,59.92490152
,,,,,,calibration,0,8,2,583,13,C,0,right,1.115763997,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,159208,21,Female,1,2024/02/13_08:53:38,YZ,59.92490152
,,,,,,calibration,0,8,2,583,14,F,0,right,1.895054845,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,159208,21,Female,1,2024/02/13_08:53:38,YZ,59.92490152
,,,,,,calibration,0,8,2,583,15,Q,0,right,nan,0,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,159208,21,Female,1,2024/02/13_08:53:38,YZ,59.92490152
,,,,,,calibration,0,8,2,583,,,,,,,,0.8125,0.25,0,1,0.2,0.8,1.222015846,1,0,1,2,3,9,10,4,11,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,159208,21,Female,1,2024/02/13_08:53:38,YZ,59.92490152
,,,,,,Calibration,0,,2,583,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,159208,21,Female,1,2024/02/13_08:53:38,YZ,59.92490152
,,,,,,calibration,0,6,2,583,1,J,0,right,0.946645102,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,159208,21,Female,1,2024/02/13_08:53:38,YZ,59.92490152
,,,,,,calibration,0,6,2,583,2,S,0,right,1.125041666,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,159208,21,Female,1,2024/02/13_08:53:38,YZ,59.92490152
,,,,,,calibration,0,6,2,583,3,C,0,right,nan,0,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,159208,21,Female,1,2024/02/13_08:53:38,YZ,59.92490152
,,,,,,calibration,0,6,2,583,4,J,0,right,1.446945815,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,159208,21,Female,1,2024/02/13_08:53:38,YZ,59.92490152
,,,,,,calibration,0,6,2,583,5,N,0,right,nan,0,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,159208,21,Female,1,2024/02/13_08:53:38,YZ,59.92490152
,,,,,,calibration,0,6,2,583,6,J,1,left,0.726710067,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,159208,21,Female,1,2024/02/13_08:53:38,YZ,59.92490152
,,,,,,calibration,0,6,2,583,7,N,1,left,0.797150684,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,159208,21,Female,1,2024/02/13_08:53:38,YZ,59.92490152
,,,,,,calibration,0,6,2,583,8,V,0,right,0.730443952,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,159208,21,Female,1,2024/02/13_08:53:38,YZ,59.92490152
,,,,,,calibration,0,6,2,583,9,N,1,left,0.67782217,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,159208,21,Female,1,2024/02/13_08:53:38,YZ,59.92490152
,,,,,,calibration,0,6,2,583,10,F,0,right,1.764214053,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,159208,21,Female,1,2024/02/13_08:53:38,YZ,59.92490152
,,,,,,calibration,0,6,2,583,11,X,0,right,1.729388841,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,159208,21,Female,1,2024/02/13_08:53:38,YZ,59.92490152
,,,,,,calibration,0,6,2,583,12,J,0,right,1.197939789,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,159208,21,Female,1,2024/02/13_08:53:38,YZ,59.92490152
,,,,,,calibration,0,6,2,583,13,X,1,left,0.64350523,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,159208,21,Female,1,2024/02/13_08:53:38,YZ,59.92490152
,,,,,,calibration,0,6,2,583,14,J,1,left,1.745147635,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,159208,21,Female,1,2024/02/13_08:53:38,YZ,59.92490152
,,,,,,calibration,0,6,2,583,15,Q,0,right,1.296928083,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,159208,21,Female,1,2024/02/13_08:53:38,YZ,59.92490152
,,,,,,calibration,0,6,2,583,,,,,,,,1,1,0,1,0.133333333,0.866666667,1.140606391,5,0,0,2,2,8,13,5,10,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,159208,21,Female,1,2024/02/13_08:53:38,YZ,59.92490152
,,,,,,Calibration,0,,2,583,,,,,,,,,,,,,,,,,,,,,,,,,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,159208,21,Female,1,2024/02/13_08:53:38,YZ,59.92490152
,,,,,,calibration,0,21,2,500,1,Q,0,right,0.995169954,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,159208,21,Female,1,2024/02/13_08:53:38,YZ,59.92490152
,,,,,,calibration,0,21,2,500,2,C,0,right,0.812744988,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,159208,21,Female,1,2024/02/13_08:53:38,YZ,59.92490152
,,,,,,calibration,0,21,2,500,3,Q,1,left,0.8412327,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,159208,21,Female,1,2024/02/13_08:53:38,YZ,59.92490152
,,,,,,calibration,0,21,2,500,4,S,0,left,nan,0,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,159208,21,Female,1,2024/02/13_08:53:38,YZ,59.92490152
,,,,,,calibration,0,21,2,500,5,Q,1,left,0.829963826,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,159208,21,Female,1,2024/02/13_08:53:38,YZ,59.92490152
,,,,,,calibration,0,21,2,500,6,N,0,left,nan,0,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,159208,21,Female,1,2024/02/13_08:53:38,YZ,59.92490152
,,,,,,calibration,0,21,2,500,7,F,0,left,nan,0,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,159208,21,Female,1,2024/02/13_08:53:38,YZ,59.92490152
,,,,,,calibration,0,21,2,500,8,V,0,right,0.56254843,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,159208,21,Female,1,2024/02/13_08:53:38,YZ,59.92490152
,,,,,,calibration,0,21,2,500,9,X,0,right,0.39880252,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,159208,21,Female,1,2024/02/13_08:53:38,YZ,59.92490152
,,,,,,calibration,0,21,2,500,10,V,1,right,0.46263934,0,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,159208,21,Female,1,2024/02/13_08:53:38,YZ,59.92490152
,,,,,,calibration,0,21,2,500,11,X,1,left,0.541717787,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,159208,21,Female,1,2024/02/13_08:53:38,YZ,59.92490152
,,,,,,calibration,0,21,2,500,12,C,0,right,0.480221216,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,159208,21,Female,1,2024/02/13_08:53:38,YZ,59.92490152
,,,,,,calibration,0,21,2,500,13,X,1,left,0.45055418,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,159208,21,Female,1,2024/02/13_08:53:38,YZ,59.92490152
,,,,,,calibration,0,21,2,500,14,S,0,right,0.412527913,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,159208,21,Female,1,2024/02/13_08:53:38,YZ,59.92490152
,,,,,,calibration,0,21,2,500,15,V,0,left,0.577086114,0,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,159208,21,Female,1,2024/02/13_08:53:38,YZ,59.92490152
,,,,,,calibration,0,21,2,500,16,N,0,left,nan,0,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,159208,21,Female,1,2024/02/13_08:53:38,YZ,59.92490152
,,,,,,calibration,0,21,2,500,,,,,,,,0.909090909,0.8,0.090909091,0.857142857,0.25,0.659090909,0.613767414,4,1,0,4,4,6,10,5,11,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,159208,21,Female,1,2024/02/13_08:53:38,YZ,59.92490152
,,,,,,Calibration,0,,2,500,,,,,,,,,,,,,,,,,,,,,,,,,3,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,159208,21,Female,1,2024/02/13_08:53:38,YZ,59.92490152
,,,,,,calibration,0,25,2,426,1,V,0,left,0.546988523,0,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,159208,21,Female,1,2024/02/13_08:53:38,YZ,59.92490152
,,,,,,calibration,0,25,2,426,2,N,0,right,0.811228648,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,159208,21,Female,1,2024/02/13_08:53:38,YZ,59.92490152
,,,,,,calibration,0,25,2,426,3,F,0,right,0.777389061,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,159208,21,Female,1,2024/02/13_08:53:38,YZ,59.92490152
,,,,,,calibration,0,25,2,426,4,Q,0,right,nan,0,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,159208,21,Female,1,2024/02/13_08:53:38,YZ,59.92490152
,,,,,,calibration,0,25,2,426,5,N,0,right,nan,0,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,159208,21,Female,1,2024/02/13_08:53:38,YZ,59.92490152
,,,,,,calibration,0,25,2,426,6,Q,1,left,0.6942424,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,159208,21,Female,1,2024/02/13_08:53:38,YZ,59.92490152
,,,,,,calibration,0,25,2,426,7,V,0,right,0.544559613,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,159208,21,Female,1,2024/02/13_08:53:38,YZ,59.92490152
,,,,,,calibration,0,25,2,426,8,N,0,left,0.730170258,0,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,159208,21,Female,1,2024/02/13_08:53:38,YZ,59.92490152
,,,,,,calibration,0,25,2,426,9,Q,0,left,nan,0,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,159208,21,Female,1,2024/02/13_08:53:38,YZ,59.92490152
,,,,,,calibration,0,25,2,426,10,C,0,left,nan,0,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,159208,21,Female,1,2024/02/13_08:53:38,YZ,59.92490152
,,,,,,calibration,0,25,2,426,11,Q,1,left,0.732069188,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,159208,21,Female,1,2024/02/13_08:53:38,YZ,59.92490152
,,,,,,calibration,0,25,2,426,12,N,0,right,0.724863438,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,159208,21,Female,1,2024/02/13_08:53:38,YZ,59.92490152
,,,,,,calibration,0,25,2,426,13,X,0,right,nan,0,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,159208,21,Female,1,2024/02/13_08:53:38,YZ,59.92490152
