Instruction,Stimulus,Key,RT,START,END,Phase,Block,TrialN,NbackLevel,ISI,LetterN,Letter,Letter_isSame,Letter_Resp,Letter_RT,Letter_Accuracy,Letter_Timeout,Trial_A_measure,Trial_HR,Trial_FAR,Trial_CDR,Trial_MSR,Trial_ACC,Trial_RT,Trial_HitsCount,Trial_FAsCount,Trial_SameNoRespCount,Trial_DiffNoRespCount,Trial_NoRespCount,Trial_CDsCount,Trial_CorrectRespCount,Trial_SameLetterCount,Trial_DiffLetterCount,Trial_InvalidLetterCount,TrialCountCali,CaliEnd_A_measure,ISI_calibrated,Run,TrialIndex,TrialNumber_total,TrialNumber_valid,CueLearning,TrialDemandLearning,CueMapping,OnlineRating,OnlineRatingRT,OnlineRatingTimeOut,CueSTART,RatingSTART,OfflineRatingTimePoint,OfflineRatingQuesIndex,CueFigure,TrialDemand,OfflineRating,OfflineRatingRT,CueStart,OfflineRatingStart,PhaseType,CueLeft,CueDemandLeft,CueRight,CueDemandRight,Choice,ChoiceDemand,TaskDemand,ChoiceRT,ChoiceTimeOut,ChoiceSTART,CueCheck,CueDemandCheck,CorrectAnswer,Answer,AnswerDemand,AnswerRT,AnswerACC,AnswerTimeOut,CheckSTART,DemandRatingQuesIndex,QuesTLX,DemandLevel,DemandRating,DemandRatingRT,QuesStart,PID,SONA,Age,Gender,Run,TIME,EXPERIMENTER,frameRate
8,./instructions/inst_prac_2/Slide13.png,right,6.699636984,102.1785445,108.8781814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,152122,21,Female,1,2024/02/14_09:23:01,SD,60.08727182
9,./instructions/inst_prac_2/Slide14.png,right,17.39511587,108.9549422,126.3500581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,152122,21,Female,1,2024/02/14_09:23:01,SD,60.08727182
10,./instructions/inst_prac_2/Slide15.png,right,18.14679164,126.4274266,144.5742182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,152122,21,Female,1,2024/02/14_09:23:01,SD,60.08727182
,,,,,,practice,0,8,2,2583,1,X,0,right,5.212561492,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,152122,21,Female,1,2024/02/14_09:23:01,SD,60.08727182
,,,,,,practice,0,8,2,2583,2,C,0,right,1.909387382,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,152122,21,Female,1,2024/02/14_09:23:01,SD,60.08727182
,,,,,,practice,0,8,2,2583,3,X,1,left,2.355252892,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,152122,21,Female,1,2024/02/14_09:23:01,SD,60.08727182
,,,,,,practice,0,8,2,2583,4,C,1,left,1.486463636,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,152122,21,Female,1,2024/02/14_09:23:01,SD,60.08727182
,,,,,,practice,0,8,2,2583,5,Q,0,right,1.263005872,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,152122,21,Female,1,2024/02/14_09:23:01,SD,60.08727182
,,,,,,practice,0,8,2,2583,6,V,0,right,2.510949907,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,152122,21,Female,1,2024/02/14_09:23:01,SD,60.08727182
,,,,,,practice,0,8,2,2583,,,,,,,,1,1,0,1,0,1,2.456270197,2,0,0,0,0,4,6,2,4,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,152122,21,Female,1,2024/02/14_09:23:01,SD,60.08727182
1,./instructions/inst_to_cali/Slide20.png,right,8.261580953,165.8566711,174.1182521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,152122,21,Female,1,2024/02/14_09:23:01,SD,60.08727182
1,./instructions/inst_cali/Slide22.png,right,15.43683124,174.1853905,189.6222217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,152122,21,Female,1,2024/02/14_09:23:01,SD,60.08727182
,,,,,,calibration,0,22,2,583,1,F,0,right,1.047155869,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,152122,21,Female,1,2024/02/14_09:23:01,SD,60.08727182
,,,,,,calibration,0,22,2,583,2,F,0,right,nan,0,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,152122,21,Female,1,2024/02/14_09:23:01,SD,60.08727182
,,,,,,calibration,0,22,2,583,3,F,1,left,0.728491052,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,152122,21,Female,1,2024/02/14_09:23:01,SD,60.08727182
,,,,,,calibration,0,22,2,583,4,F,1,left,1.128195798,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,152122,21,Female,1,2024/02/14_09:23:01,SD,60.08727182
,,,,,,calibration,0,22,2,583,5,X,0,right,0.944996886,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,152122,21,Female,1,2024/02/14_09:23:01,SD,60.08727182
,,,,,,calibration,0,22,2,583,6,F,1,right,1.730501631,0,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,152122,21,Female,1,2024/02/14_09:23:01,SD,60.08727182
,,,,,,calibration,0,22,2,583,7,N,0,right,1.0622413,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,152122,21,Female,1,2024/02/14_09:23:01,SD,60.08727182
,,,,,,calibration,0,22,2,583,8,S,0,right,1.695179431,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,152122,21,Female,1,2024/02/14_09:23:01,SD,60.08727182
,,,,,,calibration,0,22,2,583,9,X,0,right,1.847515171,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,152122,21,Female,1,2024/02/14_09:23:01,SD,60.08727182
,,,,,,calibration,0,22,2,583,10,S,1,left,1.294658226,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,152122,21,Female,1,2024/02/14_09:23:01,SD,60.08727182
,,,,,,calibration,0,22,2,583,11,X,1,left,nan,0,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,152122,21,Female,1,2024/02/14_09:23:01,SD,60.08727182
,,,,,,calibration,0,22,2,583,12,J,0,left,0.034316692,0,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,152122,21,Female,1,2024/02/14_09:23:01,SD,60.08727182
,,,,,,calibration,0,22,2,583,13,N,0,left,nan,0,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,152122,21,Female,1,2024/02/14_09:23:01,SD,60.08727182
,,,,,,calibration,0,22,2,583,14,X,0,right,1.197099583,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,152122,21,Female,1,2024/02/14_09:23:01,SD,60.08727182
,,,,,,calibration,0,22,2,583,15,J,0,left,1.062116177,0,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,152122,21,Female,1,2024/02/14_09:23:01,SD,60.08727182
,,,,,,calibration,0,22,2,583,,,,,,,,0.77,0.6,0.2,0.75,0.2,0.6,1.147705651,3,2,1,2,3,6,9,5,10,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,152122,21,Female,1,2024/02/14_09:23:01,SD,60.08727182
,,,,,,Calibration,0,,2,583,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,152122,21,Female,1,2024/02/14_09:23:01,SD,60.08727182
,,,,,,calibration,0,4,2,583,1,F,0,right,0.911894896,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,152122,21,Female,1,2024/02/14_09:23:01,SD,60.08727182
,,,,,,calibration,0,4,2,583,2,N,0,right,0.878721702,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,152122,21,Female,1,2024/02/14_09:23:01,SD,60.08727182
,,,,,,calibration,0,4,2,583,3,S,0,right,0.77804065,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,152122,21,Female,1,2024/02/14_09:23:01,SD,60.08727182
,,,,,,calibration,0,4,2,583,4,N,1,left,1.113878278,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,152122,21,Female,1,2024/02/14_09:23:01,SD,60.08727182
,,,,,,calibration,0,4,2,583,5,C,0,right,1.361970532,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,152122,21,Female,1,2024/02/14_09:23:01,SD,60.08727182
,,,,,,calibration,0,4,2,583,6,N,1,left,1.262242123,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,152122,21,Female,1,2024/02/14_09:23:01,SD,60.08727182
,,,,,,calibration,0,4,2,583,7,S,0,right,1.39718727,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,152122,21,Female,1,2024/02/14_09:23:01,SD,60.08727182
,,,,,,calibration,0,4,2,583,8,V,0,right,0.795083021,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,152122,21,Female,1,2024/02/14_09:23:01,SD,60.08727182
,,,,,,calibration,0,4,2,583,9,Q,0,right,0.811552694,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,152122,21,Female,1,2024/02/14_09:23:01,SD,60.08727182
,,,,,,calibration,0,4,2,583,10,V,1,left,0.714108315,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,152122,21,Female,1,2024/02/14_09:23:01,SD,60.08727182
,,,,,,calibration,0,4,2,583,11,S,0,right,1.128533414,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,152122,21,Female,1,2024/02/14_09:23:01,SD,60.08727182
,,,,,,calibration,0,4,2,583,12,Q,0,left,1.128572147,0,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,152122,21,Female,1,2024/02/14_09:23:01,SD,60.08727182
,,,,,,calibration,0,4,2,583,13,X,0,right,1.013997794,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,152122,21,Female,1,2024/02/14_09:23:01,SD,60.08727182
,,,,,,calibration,0,4,2,583,14,Q,1,left,1.128225506,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,152122,21,Female,1,2024/02/14_09:23:01,SD,60.08727182
,,,,,,calibration,0,4,2,583,15,S,0,right,1.161768748,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,152122,21,Female,1,2024/02/14_09:23:01,SD,60.08727182
,,,,,,calibration,0,4,2,583,,,,,,,,0.977272727,1,0.090909091,0.909090909,0,0.909090909,1.039051806,4,1,0,0,0,10,14,4,11,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,152122,21,Female,1,2024/02/14_09:23:01,SD,60.08727182
,,,,,,Calibration,0,,2,583,,,,,,,,,,,,,,,,,,,,,,,,,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,152122,21,Female,1,2024/02/14_09:23:01,SD,60.08727182
,,,,,,calibration,0,19,2,500,1,V,0,None,nan,0,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,152122,21,Female,1,2024/02/14_09:23:01,SD,60.08727182
,,,,,,calibration,0,19,2,500,2,S,0,None,nan,0,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,152122,21,Female,1,2024/02/14_09:23:01,SD,60.08727182
,,,,,,calibration,0,19,2,500,3,N,0,right,0.747816313,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,152122,21,Female,1,2024/02/14_09:23:01,SD,60.08727182
,,,,,,calibration,0,19,2,500,4,S,1,left,0.911825557,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,152122,21,Female,1,2024/02/14_09:23:01,SD,60.08727182
,,,,,,calibration,0,19,2,500,5,N,1,left,nan,0,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,152122,21,Female,1,2024/02/14_09:23:01,SD,60.08727182
,,,,,,calibration,0,19,2,500,6,C,0,left,0.265840489,0,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,152122,21,Female,1,2024/02/14_09:23:01,SD,60.08727182
,,,,,,calibration,0,19,2,500,7,Q,0,left,nan,0,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,152122,21,Female,1,2024/02/14_09:23:01,SD,60.08727182
,,,,,,calibration,0,19,2,500,8,V,0,left,nan,0,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,152122,21,Female,1,2024/02/14_09:23:01,SD,60.08727182
,,,,,,calibration,0,19,2,500,9,Q,1,left,0.712731046,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,152122,21,Female,1,2024/02/14_09:23:01,SD,60.08727182
,,,,,,calibration,0,19,2,500,10,J,0,right,0.714126019,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,152122,21,Female,1,2024/02/14_09:23:01,SD,60.08727182
,,,,,,calibration,0,19,2,500,11,C,0,right,nan,0,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,152122,21,Female,1,2024/02/14_09:23:01,SD,60.08727182
,,,,,,calibration,0,19,2,500,12,J,1,left,0.695256246,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,152122,21,Female,1,2024/02/14_09:23:01,SD,60.08727182
,,,,,,calibration,0,19,2,500,13,S,0,left,nan,0,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,152122,21,Female,1,2024/02/14_09:23:01,SD,60.08727182
,,,,,,calibration,0,19,2,500,14,C,0,left,0.947210684,0,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,152122,21,Female,1,2024/02/14_09:23:01,SD,60.08727182
,,,,,,calibration,0,19,2,500,15,J,0,left,0.81155737,0,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,152122,21,Female,1,2024/02/14_09:23:01,SD,60.08727182
,,,,,,calibration,0,19,2,500,16,N,0,left,nan,0,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,152122,21,Female,1,2024/02/14_09:23:01,SD,60.08727182
,,,,,,calibration,0,19,2,500,,,,,,,,0.8125,0.75,0.25,0.4,0.5,0.25,0.725795465,3,3,1,7,8,2,5,4,12,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,152122,21,Female,1,2024/02/14_09:23:01,SD,60.08727182
,,,,,,Calibration,0,,2,500,,,,,,,,,,,,,,,,,,,,,,,,,3,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,152122,21,Female,1,2024/02/14_09:23:01,SD,60.08727182
,,,,,,calibration,0,35,2,500,1,X,0,right,0.844869682,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,152122,21,Female,1,2024/02/14_09:23:01,SD,60.08727182
,,,,,,calibration,0,35,2,500,2,N,0,right,0.894973848,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,152122,21,Female,1,2024/02/14_09:23:01,SD,60.08727182
,,,,,,calibration,0,35,2,500,3,C,0,right,0.830490638,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,152122,21,Female,1,2024/02/14_09:23:01,SD,60.08727182
,,,,,,calibration,0,35,2,500,4,N,1,left,0.827851539,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,152122,21,Female,1,2024/02/14_09:23:01,SD,60.08727182
,,,,,,calibration,0,35,2,500,5,S,0,right,0.911437712,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,152122,21,Female,1,2024/02/14_09:23:01,SD,60.08727182
,,,,,,calibration,0,35,2,500,6,C,0,left,0.828884864,0,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,152122,21,Female,1,2024/02/14_09:23:01,SD,60.08727182
,,,,,,calibration,0,35,2,500,7,N,0,left,nan,0,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,152122,21,Female,1,2024/02/14_09:23:01,SD,60.08727182
,,,,,,calibration,0,35,2,500,8,C,1,left,nan,0,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,152122,21,Female,1,2024/02/14_09:23:01,SD,60.08727182
,,,,,,calibration,0,35,2,500,9,Q,0,right,0.112002474,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,152122,21,Female,1,2024/02/14_09:23:01,SD,60.08727182
,,,,,,calibration,0,35,2,500,10,C,1,right,nan,0,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,152122,21,Female,1,2024/02/14_09:23:01,SD,60.08727182
,,,,,,calibration,0,35,2,500,11,N,0,right,0.000493724,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,152122,21,Female,1,2024/02/14_09:23:01,SD,60.08727182
,,,,,,calibration,0,35,2,500,12,C,1,right,nan,0,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,152122,21,Female,1,2024/02/14_09:23:01,SD,60.08727182
,,,,,,calibration,0,35,2,500,13,N,1,right,nan,0,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,152122,21,Female,1,2024/02/14_09:23:01,SD,60.08727182
,,,,,,calibration,0,35,2,500,14,V,0,right,0.896746538,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,152122,21,Female,1,2024/02/14_09:23:01,SD,60.08727182
,,,,,,calibration,0,35,2,500,15,J,0,right,0.438354349,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,152122,21,Female,1,2024/02/14_09:23:01,SD,60.08727182
,,,,,,calibration,0,35,2,500,16,S,0,right,nan,0,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,152122,21,Female,1,2024/02/14_09:23:01,SD,60.08727182
